,evspsbl_CO2_anom,evspsbl_G1_anom,evspsbl_pic,hfdsn_CO2_anom,hfdsn_G1_anom,hfdsn_pic,hfls_CO2_anom,hfls_G1_anom,hfls_pic,hfss_CO2_anom,hfss_G1_anom,hfss_pic,hurs_CO2_anom,hurs_G1_anom,hurs_pic,lwsnl_CO2_anom,lwsnl_G1_anom,lwsnl_pic,p-e_CO2_anom,p-e_G1_anom,p-e_pic,pr_CO2_anom,pr_G1_anom,pr_pic,prsn_CO2_anom,prsn_G1_anom,prsn_pic,rlds_CO2_anom,rlds_G1_anom,rlds_pic,rlus_CO2_anom,rlus_G1_anom,rlus_pic,rsds_CO2_anom,rsds_G1_anom,rsds_pic,rsus_CO2_anom,rsus_G1_anom,rsus_pic,sbl_CO2_anom,sbl_G1_anom,sbl_pic,sfc_heat_CO2_anom,sfc_heat_G1_anom,sfc_heat_pic,sfc_lw_CO2_anom,sfc_lw_G1_anom,sfc_lw_pic,sfc_nonrad_CO2_anom,sfc_nonrad_G1_anom,sfc_nonrad_pic,sfc_rad_CO2_anom,sfc_rad_G1_anom,sfc_rad_pic,sfc_sw_CO2_anom,sfc_sw_G1_anom,sfc_sw_pic,snd_CO2_anom,snd_G1_anom,snd_pic,snm_CO2_anom,snm_G1_anom,snm_pic,snw_CO2_anom,snw_G1_anom,snw_pic,tas_CO2_anom,tas_G1_anom,tas_pic,ts_CO2_anom,ts_G1_anom,ts_pic,tsn_CO2_anom,tsn_G1_anom,tsn_pic
BNU-ESM,,,,,,,1.1605111998780853,-0.03029033793457714,9.996041318667661,-0.8009487008031129,-0.48082210325278174,3.705250699024348,1.2539823348877377,,88.56614103113127,-368.0597637299353,,552.3403897776009,0.1948767198041249,0.06823494433262478,0.6895209662306129,0.1960807934263169,0.029251059116066402,1.034984152952642,0.05261141517670065,,0.48633710812525677,23.840710286480288,3.2015913932339117,200.01274328583452,16.966220149202286,0.906325459040545,256.526809851585,-16.155198490526175,-10.315299958471542,291.2866053741342,-14.373484384736315,-8.30089671161511,218.36931507538694,,,,4.733212419243795,0.7919752736949044,2.701932336001936,6.874490137277988,2.2952659341933384,-56.51406656575049,-0.35956252039802195,0.5111124018831728,-13.701292001439946,5.092774871892381,0.28086283400702783,16.403224361806117,-1.7817141193515198,-2.014403252258063,72.91729030354816,-1278.3737193809893,,1370.9446228057727,0.7917397377740092,,0.1878107664637574,-799160.9879900825,,846517.4736389843,4.212655997947174,0.2732694293403348,-14.097628849390748,,,,1.0437579114259279,,-19.148457536683377
CCSM4,0.06034720210792528,0.008780215117729709,0.12205327395705083,-0.8428803962082165,0.16856801595737636,-5.840020681362739,1.8007441250412666,0.2791592925297226,3.811634240382842,1.4289112323788284,0.10286742739134525,-4.974078837746449,-0.41321761247915845,-0.29610845635978933,89.34121551806837,1.0106839448411324,0.3019017275321492,0.273697423824161,0.16111149527531687,0.000246991151420517,0.30813102906117634,0.22145869682100544,0.009027206995622095,0.43018430228908894,0.17413568441466865,0.007456371707953657,0.3888704485779141,27.956944890380754,4.922687137184909,158.88016990295324,21.265830697104292,1.8035129345070686,222.98845665179462,-16.4692893599277,-14.780117978111775,334.6696283385442,-14.641670907350374,-11.896461945036265,265.6550553942523,,,,1.633840154403213,-0.14650840692425326,6.068730620702829,6.6911141932764835,3.11917420267784,-64.10828674884137,-3.22965535581615,-0.38202671929983223,1.1624445968357162,4.863495529226674,0.23551832091078762,4.906286015753024,-1.8276184565532105,-2.88365603745288,69.01457294756521,-0.033418909590436696,5.316543915601102e-05,1.9351588034568121,0.3480274053044566,0.08155956438987627,0.2633310348136047,-18.97223774881536,-7.097945890852429,992.3684354670993,5.6077003216207295,0.4352664393764485,-22.360824580625323,,,,,,
CESM-CAM5.1-FV,0.02617313787511394,-0.0006615138081193378,0.07034234389048938,,,,0.8276207881217812,0.05611211950608741,2.220412378775145,,0.14552789227969765,-5.175214537826403,,,,,,,0.11431766612940819,0.009682524708319984,0.2465585706324802,0.1432338333105468,0.011764040562147304,0.3141578850757687,,,,,3.2972269514890513,148.97582370588992,,-0.3646486229760342,215.33870713151035,,-17.141583565029237,353.26610302290135,,-13.23493906536163,282.21041845012263,,,,,-0.44640905920606677,7.647603818150656,0.0,3.661875574465121,-66.36288342562044,,-0.20164001319767966,2.9548021570064487,,-0.24476907478265986,4.69280168691051,0.0,-3.9066444991034643,71.05568457392647,,,,,,,,,,5.408031714274522,-0.18053404082117908,-24.226796699327306,,,,,,
CSIRO-Mk3L-1-2,0.03331815050963065,0.0014841142998994125,0.02377701781284807,,,,0.9640668923292497,0.042943129198129815,0.6879924448637313,1.3108179321672964,0.2590617963137358,2.0774088085525233,,,,,,,0.03643658531772881,0.012508870210548084,0.2802813189807117,0.06975473373600649,0.013992983554124483,0.3040583384984872,0.042204458880627294,0.01300459154984035,0.2870980675056358,23.61198903371573,5.887729785189322,160.5198203057037,20.844045484126895,2.5429521007993685,235.25659197637222,-13.86640359737794,-13.793686103392702,351.27729618731775,-16.346764929572373,-10.819747810887634,261.7611601630535,,,,2.9734215697046213,0.0688370287136113,12.013961824337294,2.7679435495888924,3.344777684389996,-74.73677167066853,-2.2748847875146505,-0.30200488235297573,-2.7654012866491393,5.248306407733544,0.3708419336929669,14.779363086590095,2.480361332194434,-2.9739382925051814,89.5161360242643,-0.46393427204436044,-0.014590771984391182,3.1803076569558364,,,,-46.39342804419783,-1.459077459768423,318.03077084309786,5.3561142487297015,0.6457052215249242,-20.368175608027943,5.616285459668662,0.7222633035156427,-20.731881150846977,,,
CanESM2,0.017627155678869362,0.001246095956996783,0.05344548337660399,,,,0.5783874186884279,0.04088311917095466,1.7536819855674304,1.1727735074444876,-0.07430003519999318,-9.248094391134092,0.002581266512478919,-0.034261941365187454,87.57527833422039,,,,0.0677970852879276,-0.003460270401844434,0.32991065029572586,0.08542423750356276,-0.0022141744141150332,0.3833561352996393,0.07164664163819429,-0.003015925881492909,0.38015587462379885,20.361204749484102,4.100086165224411,150.64284844870642,16.290148456394547,1.4191119415427806,209.8248030913569,-10.205820208621958,-15.559965718897558,339.9354335990224,-7.321507681943615,-12.404767934866868,281.75096897521587,,,,-0.5644171066996462,-0.4408066181614698,6.496922594155578,4.071056293089548,2.6809742236816376,-59.1819546426505,-1.7511609278522462,0.03341691041310213,7.49441240206933,1.1867438293755346,-0.47422352493836906,-0.9974898133370818,-2.8843125266782934,-3.1551977840306833,58.18446462380655,9.140514267458322e-05,-0.00031783762271431204,0.34290987000089507,0.007512689233955164,0.0003386067273450865,0.002832778339936313,-0.44040442637380295,-0.06627687528184367,99.47801350429411,4.70117160359132,0.406929292335402,-26.16972043781906,,,,4.995483032592137,0.5136405562035087,-30.916891444625843
GISS-E2-R,0.030682019499458146,-0.00894520695279899,0.29303950033036663,,,,0.8877899075510065,-0.25883122459286945,8.479152379465166,-0.4594671998805424,1.0078868678722497,12.672472379502679,0.042773377105888244,-0.2756855455796767,90.96117825438941,-1.0217425842111538,0.1276126562276545,79.82789292436394,0.005018069163467587,0.0005312937689303521,0.38741904636079405,0.03570008987797191,-0.00841391099419142,0.6804585468400357,0.026471652527364498,-0.007010121289983462,0.6670011300164085,9.727135560183513,1.045197172438293,154.29728058824332,6.512102916455973,-0.722987280145162,225.56553254758643,-5.5169344436609435,-15.62530615294179,357.81839043545665,-4.150389661810152,-12.243074807811468,281.97388454656976,,,,1.420166692674334,-2.363102021421838,-16.57537146361514,3.215032643727554,1.7681844525834691,-71.26825195934312,-0.4283227377857628,-0.7490556625110187,-21.151624772478662,1.8484894002996501,-1.6140463308316977,4.576253300699486,-1.3665447332801648,-3.3822313102470076,75.844505854291,-0.003405808388172449,0.0004253757238346645,0.26609297630868084,0.0,0.0,0.0,,,,1.7885439478405587,-0.15659250081287723,-22.321794624521203,1.7907599202146685,-0.15508881422687182,-295.5149118530946,,,
HadCM3,0.3644237664615869,-0.007546383657475286,0.22600164109589146,,,,,,,,,,,,,,,,0.11683356176204834,-0.0016774126667791212,0.2970332439830631,0.48125732449297165,-0.009223796101123782,0.5230348871936816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.254999807235105,1.4205889389110098,-34.768845771129975,,,,,,
HadGEM2-ES,0.06847294017434688,0.0012396259771857154,0.220723715513676,,,,2.221898318712123,0.03798491857235042,7.21767764864007,0.09281323447268397,0.004848032775156996,-1.034240392477295,0.1497861048564033,-0.48844951298849537,89.6254675754267,,,,0.12571968250978374,0.0017298723763600476,0.18057821912346997,0.1941926236335535,0.0029694985806185126,0.40130193414846793,0.16187338513860738,0.0034782774839665076,0.3930312991826589,26.557641796583624,3.6709668875888326,169.66980423955553,19.81564213924338,0.5552440071617184,241.12565695479663,-14.007741364513265,-13.640867844516606,332.72154636077914,-12.330465276115234,-10.455176434843764,250.56621068509233,,,,2.750012484127157,-0.11280125224135151,4.5160454358784765,6.741999657340273,3.115722880427114,-71.4558527152411,-2.3147115536030904,-0.04283295454079106,-6.18343725674836,5.0647240550369474,-0.06996829146644501,10.69948268796183,-1.6772760868272059,-3.185691414965163,82.15533567551081,,,,,,,172.980791523034,117.37303894892102,177730.15158821055,5.057388370255106,0.10461618632654535,-17.56008882269529,,,,,,
IPSL-CM5A-LR,0.00845922697922144,-0.0050451666483545266,0.17277559435565165,,,,,,,1.089639645814625,0.6567762134182864,-10.388384078383876,,,,,,,-0.02695088098927023,-0.007087324494198466,0.26881707852573566,-0.018491653107716388,-0.012132492628580405,0.4415926724757405,-0.042551469890259985,-0.013091232947241571,0.42346788868100776,15.510330016244268,5.1318488241923035,148.33478026575466,11.241064218235636,0.8799028595337859,226.4451733731524,-9.256186931634716,-14.720830576114508,329.09504389492827,-7.258901001760108,-10.990400800406803,247.69213136253802,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0690508482212167,0.1909959287009002,-21.60113750024191,,,,,,
MIROC-ESM,0.07391240196478685,-0.011522927062631472,0.1940320484750739,0.5467341952905018,-0.06600750206908934,-1.5965465480887433,2.138669039073113,-0.33341804452238755,5.614353256266245,1.6203468639212941,-0.16053533299969613,-1.5749659766666078,-0.22705834818921744,-0.27171073741301655,93.66968826573338,,,,0.0499495002280938,-0.016412966955149322,0.3479307095352793,0.12386189995002972,-0.027935896096004775,0.5419627579053219,0.10708586016608335,-0.027202876963209,0.5402815579282378,28.91348752657848,0.796789089051515,168.53461170003033,19.660133512729317,-2.1448657922961445,242.5345338789869,-15.815696906954827,-15.542681469023933,351.2628714258491,-14.436661599295576,-11.82672259815871,269.8294196133167,,,,4.115302704207568,-0.2803497559754309,3.3941426717577805,9.253354013849105,2.941654881347617,-73.99992217895655,-3.7590158896693904,0.49395339339379607,-4.03938729224026,7.874318548731257,-0.7743031266102651,7.433529952031263,-1.3790352971930133,-3.715958870865137,81.43345181253238,-0.17338961749369508,0.003563135860912059,3.303917940376778,0.7227424322714017,-0.062338725759724434,0.21764226578076815,-52.01688527573697,1.068938696584837,991.1753831251738,4.928658291916715,-0.5783077203457907,-17.515759475960902,,,,6.7540820328502065,-0.7046304116830058,-28.64388728900382
MPI-ESM-LR,0.01680133588324837,-0.07419847718567862,0.03486779559464699,,,,0.5511927972439308,0.1464118262748988,1.1438860014671053,1.648142283746152,-0.030664596018510792,-10.914134940522779,,,,,,,0.039138105644497156,0.015453523939491176,0.3572728568223835,0.05593943953707042,0.025178416963503092,0.3921406540205369,0.042002539996824795,,0.38519192498350807,18.99876093274179,4.371097857239903,156.55083183811448,14.853020006026156,1.6197311550938025,211.90548268797812,-8.47512586624373,-17.27487925522297,347.9983729459788,-7.1443539295342475,-14.649872307422413,295.9162519461736,,,,0.6156334989671075,0.010612697538379123,6.497718966077471,4.145740926715682,2.751366702146079,-55.35465084986367,-2.199335083505132,-0.11574724246490042,9.770248941023873,2.814968578818185,0.12635992873261692,-3.2725299798903515,-1.3307719367094961,-2.625006947800543,52.08212099980523,,,,0.1357945872102942,0.0027213341711435565,0.04626812991348492,0.0,0.0,0.0,4.204802166701299,0.46106373735245754,-25.873139353370394,,,,,,
NorESM1-M,0.034670477315801085,0.0035477332711703613,0.1004512157537304,,,,1.0477781751343311,0.11619853506245192,3.151616464251167,1.9794486737044905,-0.05223169838992092,-4.2884351035608566,-0.4290624525575595,-0.2532619463048462,90.53731349847065,0.11063205724096958,,0.10464449254198058,0.05247584129302857,0.005157355281341258,0.2653818037610115,0.08714631933909783,0.008705089083779038,0.36583301909151017,0.06846703541300303,0.008370859600899172,0.32070374979197047,19.341719893288797,3.8216033367813225,153.81385913292468,14.22166913692601,1.0230962178524408,216.73231726925587,-10.353675429742282,-13.6612459823628,328.8882870543312,-8.9574329998797,-10.711729008522695,261.85760865553556,,,,0.6965816484912732,-0.21497664735670163,5.249038494837555,5.120050756362758,2.7985071189288533,-62.91845813633116,-3.0272268465818843,-0.06396684036174793,1.136818644453665,3.723808479205684,-0.1510098354654259,4.112219880181815,-1.39624242559168,-2.94951696963399,67.03067839742629,0.0145395642043753,,1.9016854053961632,,,,-5.699660547974304,,997.4364402742724,3.8073479773152066,0.2630989740385772,-24.23175724804317,,,,,,
_mean,0.06680798313181718,-0.008329262790188752,0.13740996637782085,-0.14807310045885735,0.05128025694414351,-3.718283614725741,1.2178658661773314,0.00971533332647615,4.407644811834657,0.9082477472966202,0.12531040583541536,-2.649310579203528,0.05425495287665326,-0.2699130233351686,90.0394689253486,-91.99004757801609,0.21475719187990186,158.13665615458274,0.07806028595217962,0.007075616770922072,0.329902957776037,0.13962986154336807,0.003414002051820459,0.4844221071492434,0.0703947203461814,-0.002251257092408407,0.42721390494163974,21.481992468568134,3.658802236328525,160.93023394670098,16.16698767164445,0.6833977254649245,227.65855140130688,-12.012207259920354,-14.732405873098674,338.0199616944767,-10.69616323719977,-11.593980856812124,265.23476589702335,,,,2.0415282294577133,-0.31335287613402174,3.8010725298284433,4.888078217122828,2.8477503654841065,-65.5901098893267,-2.149319522525148,-0.08187916090388749,-2.532241586816734,4.190847744479985,-0.23147371667514632,6.333314117870671,-1.116315424999015,-3.079224537886211,71.92342412126763,-182.71903385987983,-0.0021733865166405518,197.41067077975256,0.3343028086323528,0.004456155905728097,0.11964749588525858,-99888.94122682532,18.303112903267195,128455.7642838011,5.449705441304054,0.2738416571605627,-22.5913057475961,3.703522689941665,0.28358724464438545,-158.12339650197077,4.2644409922894235,-0.09549492773974855,-26.23641209010435
